Date,Close Price,Close Price Actual
2011-03-09,111.65,0.30000000000001137
2011-03-10,113.05,1.3999999999999915
2011-03-11,111.35,-1.7000000000000028
2011-03-12,0.0,-111.35
2011-03-13,0.0,0.0
2011-03-14,113.05,113.05
2011-03-15,111.2,-1.8499999999999943
2011-03-16,113.1,1.8999999999999915
2011-03-17,112.65,-0.44999999999998863
2011-03-18,110.75,-1.9000000000000057
2011-03-19,0.0,-110.75
2011-03-20,0.0,0.0
2011-03-21,110.6,110.6
2011-03-22,110.9,0.30000000000001137
2011-03-23,111.75,0.8499999999999943
2011-03-24,112.4,0.6500000000000057
2011-03-25,113.1,0.6999999999999886
2011-03-26,0.0,-113.1
2011-03-27,0.0,0.0
2011-03-28,112.1,112.1
2011-03-29,111.8,-0.29999999999999716
2011-03-30,112.0,0.20000000000000284
2011-03-31,112.8,0.7999999999999972
2011-04-01,115.75,2.950000000000003
2011-04-02,0.0,-115.75
2011-04-03,0.0,0.0
2011-04-04,118.25,118.25
2011-04-05,118.65,0.4000000000000057
2011-04-06,119.1,0.44999999999998863
2011-04-07,119.7,0.6000000000000085
2011-04-08,118.55,-1.1500000000000057
2011-04-09,0.0,-118.55
2011-04-10,0.0,0.0
2011-04-11,117.1,117.1
2011-04-12,0.0,-117.1
2011-04-13,117.65,117.65
2011-04-14,0.0,-117.65
2011-04-15,116.45,116.45
2011-04-16,0.0,-116.45
2011-04-17,0.0,0.0
2011-04-18,114.75,114.75
2011-04-19,115.1,0.3499999999999943
2011-04-20,116.35,1.25
2011-04-21,115.6,-0.75
2011-04-22,0.0,-115.6
2011-04-23,0.0,0.0
2011-04-24,0.0,0.0
2011-04-25,114.75,114.75
2011-04-26,113.7,-1.0499999999999972
2011-04-27,112.9,-0.7999999999999972
2011-04-28,112.95,0.04999999999999716
2011-04-29,112.45,-0.5
2011-04-30,0.0,-112.45
2011-05-01,0.0,0.0
2011-05-02,109.75,109.75
2011-05-03,109.65,-0.09999999999999432
2011-05-04,108.75,-0.9000000000000057
2011-05-05,107.6,-1.1500000000000057
2011-05-06,107.8,0.20000000000000284
2011-05-07,0.0,-107.8
2011-05-08,0.0,0.0
2011-05-09,110.25,110.25
2011-05-10,112.2,1.9500000000000028
2011-05-11,114.25,2.049999999999997
2011-05-12,113.45,-0.7999999999999972
2011-05-13,114.1,0.6499999999999915
2011-05-14,0.0,-114.1
2011-05-15,0.0,0.0
2011-05-16,114.9,114.9
2011-05-17,113.7,-1.2000000000000028
2011-05-18,113.4,-0.29999999999999716
2011-05-19,112.3,-1.1000000000000085
2011-05-20,112.65,0.3500000000000085
2011-05-21,0.0,-112.65
2011-05-22,0.0,0.0
2011-05-23,112.05,112.05
2011-05-24,112.1,0.04999999999999716
2011-05-25,111.15,-0.9499999999999886
2011-05-26,111.75,0.5999999999999943
2011-05-27,113.85,2.0999999999999943
2011-05-28,0.0,-113.85
2011-05-29,0.0,0.0
2011-05-30,114.0,114.0
2011-05-31,115.5,1.5
2011-06-01,115.55,0.04999999999999716
2011-06-02,115.1,-0.45000000000000284
2011-06-03,113.5,-1.5999999999999943
2011-06-04,0.0,-113.5
2011-06-05,0.0,0.0
2011-06-06,112.7,112.7
2011-06-07,115.7,3.0
2011-06-08,113.3,-2.4000000000000057
2011-06-09,112.75,-0.5499999999999972
2011-06-10,111.55,-1.2000000000000028
2011-06-11,0.0,-111.55
2011-06-12,0.0,0.0
2011-06-13,110.95,110.95
2011-06-14,112.55,1.5999999999999943
2011-06-15,111.4,-1.1499999999999915
2011-06-16,111.45,0.04999999999999716
2011-06-17,109.7,-1.75
2011-06-18,0.0,-109.7
2011-06-19,0.0,0.0
2011-06-20,107.8,107.8
2011-06-21,107.35,-0.45000000000000284
2011-06-22,106.95,-0.3999999999999915
2011-06-23,109.85,2.8999999999999915
2011-06-24,110.8,0.9500000000000028
2011-06-25,0.0,-110.8
2011-06-26,0.0,0.0
2011-06-27,110.2,110.2
2011-06-28,109.85,-0.3500000000000085
2011-06-29,110.05,0.20000000000000284
2011-06-30,110.0,-0.04999999999999716
2011-07-01,109.75,-0.25
2011-07-02,0.0,-109.75
2011-07-03,0.0,0.0
2011-07-04,109.75,109.75
2011-07-05,110.55,0.7999999999999972
2011-07-06,110.05,-0.5
2011-07-07,110.5,0.45000000000000284
2011-07-08,108.95,-1.5499999999999972
2011-07-09,0.0,-108.95
2011-07-10,0.0,0.0
2011-07-11,107.9,107.9
2011-07-12,108.65,0.75
2011-07-13,109.75,1.0999999999999943
2011-07-14,111.2,1.4500000000000028
2011-07-15,113.6,2.3999999999999915
2011-07-16,0.0,-113.6
2011-07-17,0.0,0.0
2011-07-18,113.45,113.45
2011-07-19,113.2,-0.25
2011-07-20,111.9,-1.2999999999999972
2011-07-21,112.65,0.75
2011-07-22,112.65,0.0
2011-07-23,0.0,-112.65
2011-07-24,0.0,0.0
2011-07-25,113.25,113.25
2011-07-26,113.8,0.5499999999999972
2011-07-27,113.15,-0.6499999999999915
2011-07-28,112.35,-0.8000000000000114
2011-07-29,99.25,-13.099999999999994
2011-07-30,0.0,-99.25
2011-07-31,0.0,0.0
2011-08-01,103.25,103.25
2011-08-02,102.85,-0.4000000000000057
2011-08-03,101.0,-1.8499999999999943
2011-08-04,93.55,-7.450000000000003
2011-08-05,90.55,-3.0
2011-08-06,0.0,-90.55
2011-08-07,0.0,0.0
2011-08-08,91.3,91.3
2011-08-09,91.6,0.29999999999999716
2011-08-10,93.85,2.25
2011-08-11,93.7,-0.14999999999999147
2011-08-12,94.05,0.3499999999999943
2011-08-13,0.0,-94.05
2011-08-14,0.0,0.0
2011-08-15,0.0,0.0
2011-08-16,88.85,88.85
2011-08-17,90.0,1.1500000000000057
2011-08-18,85.85,-4.150000000000006
2011-08-19,84.7,-1.1499999999999915
2011-08-20,0.0,-84.7
2011-08-21,0.0,0.0
2011-08-22,84.45,84.45
2011-08-23,89.5,5.049999999999997
2011-08-24,88.75,-0.75
2011-08-25,90.75,2.0
2011-08-26,85.9,-4.849999999999994
2011-08-27,0.0,-85.9
2011-08-28,0.0,0.0
2011-08-29,89.8,89.8
2011-08-30,91.65,1.8500000000000085
2011-08-31,0.0,-91.65
2011-09-01,0.0,0.0
2011-09-02,88.95,88.95
2011-09-03,0.0,-88.95
2011-09-04,0.0,0.0
2011-09-05,89.25,89.25
2011-09-06,88.1,-1.1500000000000057
2011-09-07,93.95,5.8500000000000085
2011-09-08,91.85,-2.1000000000000085
2011-09-09,88.8,-3.049999999999997
2011-09-10,0.0,-88.8
2011-09-11,0.0,0.0
2011-09-12,84.05,84.05
2011-09-13,84.3,0.25
2011-09-14,84.1,-0.20000000000000284
2011-09-15,85.5,1.4000000000000057
2011-09-16,86.35,0.8499999999999943
2011-09-17,0.0,-86.35
2011-09-18,0.0,0.0
2011-09-19,85.65,85.65
2011-09-20,87.8,2.1499999999999915
2011-09-21,88.9,1.1000000000000085
2011-09-22,83.9,-5.0
2011-09-23,84.45,0.5499999999999972
2011-09-24,0.0,-84.45
2011-09-25,0.0,0.0
2011-09-26,84.75,84.75
2011-09-27,86.45,1.7000000000000028
2011-09-28,83.5,-2.950000000000003
2011-09-29,87.35,3.8499999999999943
2011-09-30,85.6,-1.75
2011-10-01,0.0,-85.6
2011-10-02,0.0,0.0
2011-10-03,83.95,83.95
2011-10-04,81.5,-2.450000000000003
2011-10-05,80.25,-1.25
2011-10-06,0.0,-80.25
2011-10-07,78.15,78.15
2011-10-08,0.0,-78.15
2011-10-09,0.0,0.0
2011-10-10,78.55,78.55
2011-10-11,78.3,-0.25
2011-10-12,78.95,0.6500000000000057
2011-10-13,83.65,4.700000000000003
2011-10-14,83.45,-0.20000000000000284
2011-10-15,0.0,-83.45
2011-10-16,0.0,0.0
2011-10-17,82.35,82.35
2011-10-18,82.45,0.10000000000000853
2011-10-19,85.15,2.700000000000003
2011-10-20,85.7,0.5499999999999972
2011-10-21,83.75,-1.9500000000000028
2011-10-22,0.0,-83.75
2011-10-23,0.0,0.0
2011-10-24,83.2,83.2
2011-10-25,84.25,1.0499999999999972
2011-10-26,84.55,0.29999999999999716
2011-10-27,0.0,-84.55
2011-10-28,87.25,87.25
2011-10-29,0.0,-87.25
2011-10-30,0.0,0.0
2011-10-31,88.15,88.15
2011-11-01,86.7,-1.4500000000000028
2011-11-02,86.85,0.14999999999999147
2011-11-03,85.7,-1.1499999999999915
2011-11-04,85.85,0.14999999999999147
2011-11-05,0.0,-85.85
2011-11-06,0.0,0.0
2011-11-07,0.0,0.0
2011-11-08,85.75,85.75
2011-11-09,84.8,-0.9500000000000028
2011-11-10,0.0,-84.8
2011-11-11,82.65,82.65
2011-11-12,0.0,-82.65
2011-11-13,0.0,0.0
2011-11-14,82.0,82.0
2011-11-15,78.35,-3.6500000000000057
2011-11-16,76.75,-1.5999999999999943
2011-11-17,75.7,-1.0499999999999972
2011-11-18,74.2,-1.5
2011-11-19,0.0,-74.2
2011-11-20,0.0,0.0
2011-11-21,75.75,75.75
2011-11-22,74.6,-1.1500000000000057
2011-11-23,71.8,-2.799999999999997
2011-11-24,73.65,1.8500000000000085
2011-11-25,71.7,-1.9500000000000028
2011-11-26,0.0,-71.7
2011-11-27,0.0,0.0
2011-11-28,72.85,72.85
2011-11-29,72.1,-0.75
2011-11-30,71.15,-0.9499999999999886
2011-12-01,71.55,0.3999999999999915
2011-12-02,73.25,1.7000000000000028
2011-12-03,0.0,-73.25
2011-12-04,0.0,0.0
2011-12-05,76.25,76.25
2011-12-06,0.0,-76.25
2011-12-07,77.1,77.1
2011-12-08,75.7,-1.3999999999999915
2011-12-09,74.35,-1.3500000000000085
2011-12-10,0.0,-74.35
2011-12-11,0.0,0.0
2011-12-12,72.95,72.95
2011-12-13,72.1,-0.8500000000000085
2011-12-14,73.65,1.5500000000000114
2011-12-15,74.4,0.75
2011-12-16,71.9,-2.5
2011-12-17,0.0,-71.9
2011-12-18,0.0,0.0
2011-12-19,70.95,70.95
2011-12-20,68.0,-2.950000000000003
2011-12-21,68.05,0.04999999999999716
2011-12-22,67.65,-0.3999999999999915
2011-12-23,67.85,0.19999999999998863
2011-12-24,0.0,-67.85
2011-12-25,0.0,0.0
2011-12-26,68.1,68.1
2011-12-27,67.2,-0.8999999999999915
2011-12-28,62.15,-5.050000000000004
2011-12-29,63.35,1.2000000000000028
2011-12-30,62.3,-1.0500000000000043
2011-12-31,0.0,-62.3
2012-01-01,0.0,0.0
2012-01-02,62.6,62.6
2012-01-03,66.25,3.6499999999999986
2012-01-04,65.35,-0.9000000000000057
2012-01-05,64.3,-1.0499999999999972
2012-01-06,64.55,0.25
2012-01-07,64.75,0.20000000000000284
2012-01-08,0.0,-64.75
2012-01-09,65.35,65.35
2012-01-10,69.1,3.75
2012-01-11,77.15,8.050000000000011
2012-01-12,81.05,3.8999999999999915
2012-01-13,80.7,-0.3499999999999943
2012-01-14,0.0,-80.7
2012-01-15,0.0,0.0
2012-01-16,80.05,80.05
2012-01-17,83.0,2.950000000000003
2012-01-18,82.5,-0.5
2012-01-19,88.05,5.549999999999997
2012-01-20,87.7,-0.3499999999999943
2012-01-21,0.0,-87.7
2012-01-22,0.0,0.0
2012-01-23,88.25,88.25
2012-01-24,88.95,0.7000000000000028
2012-01-25,88.55,-0.4000000000000057
2012-01-26,0.0,-88.55
2012-01-27,84.15,84.15
2012-01-28,0.0,-84.15
2012-01-29,0.0,0.0
2012-01-30,78.95,78.95
2012-01-31,80.3,1.3499999999999943
2012-02-01,82.85,2.549999999999997
2012-02-02,82.45,-0.3999999999999915
2012-02-03,80.45,-2.0
2012-02-04,0.0,-80.45
2012-02-05,0.0,0.0
2012-02-06,82.15,82.15
2012-02-07,74.4,-7.75
2012-02-08,73.25,-1.1500000000000057
2012-02-09,70.7,-2.549999999999997
2012-02-10,72.2,1.5
2012-02-11,0.0,-72.2
2012-02-12,0.0,0.0
2012-02-13,69.7,69.7
2012-02-14,69.55,-0.15000000000000568
2012-02-15,78.65,9.100000000000009
2012-02-16,81.55,2.8999999999999915
2012-02-17,85.0,3.450000000000003
2012-02-18,0.0,-85.0
2012-02-19,0.0,0.0
2012-02-20,0.0,0.0
2012-02-21,91.8,91.8
2012-02-22,83.35,-8.450000000000003
2012-02-23,83.75,0.4000000000000057
2012-02-24,81.65,-2.0999999999999943
2012-02-25,0.0,-81.65
2012-02-26,0.0,0.0
2012-02-27,73.2,73.2
2012-02-28,77.4,4.200000000000003
2012-02-29,75.9,-1.5
2012-03-01,78.2,2.299999999999997
2012-03-02,76.5,-1.7000000000000028
2012-03-03,78.0,1.5
2012-03-04,0.0,-78.0
2012-03-05,75.85,75.85
2012-03-06,72.9,-2.9499999999999886
2012-03-07,74.15,1.25
2012-03-08,0.0,-74.15
2012-03-09,75.55,75.55
2012-03-10,0.0,-75.55
2012-03-11,0.0,0.0
2012-03-12,75.25,75.25
2012-03-13,74.8,-0.45000000000000284
2012-03-14,75.15,0.3500000000000085
2012-03-15,75.65,0.5
2012-03-16,73.0,-2.6500000000000057
2012-03-17,0.0,-73.0
2012-03-18,0.0,0.0
2012-03-19,69.3,69.3
2012-03-20,66.55,-2.75
2012-03-21,67.9,1.3500000000000085
2012-03-22,64.35,-3.5500000000000114
2012-03-23,67.95,3.6000000000000085
2012-03-24,0.0,-67.95
2012-03-25,0.0,0.0
2012-03-26,66.4,66.4
2012-03-27,68.2,1.7999999999999972
2012-03-28,67.75,-0.45000000000000284
2012-03-29,67.35,-0.4000000000000057
2012-03-30,68.3,0.9500000000000028
2012-03-31,0.0,-68.3
2012-04-01,0.0,0.0
2012-04-02,68.95,68.95
2012-04-03,70.4,1.4500000000000028
2012-04-04,72.5,2.0999999999999943
2012-04-05,0.0,-72.5
2012-04-06,0.0,0.0
2012-04-07,0.0,0.0
2012-04-08,0.0,0.0
2012-04-09,71.4,71.4
2012-04-10,72.5,1.0999999999999943
2012-04-11,70.9,-1.5999999999999943
2012-04-12,71.45,0.5499999999999972
2012-04-13,69.85,-1.6000000000000085
2012-04-14,0.0,-69.85
2012-04-15,0.0,0.0
2012-04-16,70.25,70.25
2012-04-17,71.55,1.2999999999999972
2012-04-18,72.0,0.45000000000000284
2012-04-19,71.0,-1.0
2012-04-20,69.2,-1.7999999999999972
2012-04-21,0.0,-69.2
2012-04-22,0.0,0.0
2012-04-23,67.2,67.2
2012-04-24,66.5,-0.7000000000000028
2012-04-25,65.55,-0.9500000000000028
2012-04-26,63.35,-2.1999999999999957
2012-04-27,62.85,-0.5
2012-04-28,63.6,0.75
2012-04-29,0.0,-63.6
2012-04-30,64.15,64.15
2012-05-01,0.0,-64.15
2012-05-02,63.35,63.35
2012-05-03,62.3,-1.0500000000000043
2012-05-04,60.3,-2.0
2012-05-05,0.0,-60.3
2012-05-06,0.0,0.0
2012-05-07,58.75,58.75
2012-05-08,56.4,-2.3500000000000014
2012-05-09,54.5,-1.8999999999999986
2012-05-10,53.85,-0.6499999999999986
2012-05-11,52.0,-1.8500000000000014
2012-05-12,0.0,-52.0
2012-05-13,0.0,0.0
2012-05-14,50.15,50.15
2012-05-15,51.35,1.2000000000000028
2012-05-16,51.7,0.3500000000000014
2012-05-17,50.5,-1.2000000000000028
2012-05-18,51.0,0.5
2012-05-19,0.0,-51.0
2012-05-20,0.0,0.0
2012-05-21,51.6,51.6
2012-05-22,50.25,-1.3500000000000014
2012-05-23,49.6,-0.6499999999999986
2012-05-24,50.4,0.7999999999999972
2012-05-25,50.8,0.3999999999999986
2012-05-26,0.0,-50.8
2012-05-27,0.0,0.0
2012-05-28,51.05,51.05
2012-05-29,50.65,-0.3999999999999986
2012-05-30,49.2,-1.4499999999999957
2012-05-31,47.5,-1.7000000000000028
2012-06-01,45.7,-1.7999999999999972
2012-06-02,0.0,-45.7
2012-06-03,0.0,0.0
2012-06-04,45.7,45.7
2012-06-05,45.65,-0.05000000000000426
2012-06-06,47.45,1.8000000000000043
2012-06-07,47.85,0.3999999999999986
2012-06-08,47.0,-0.8500000000000014
2012-06-09,0.0,-47.0
2012-06-10,0.0,0.0
2012-06-11,48.1,48.1
2012-06-12,48.1,0.0
2012-06-13,47.55,-0.5500000000000043
2012-06-14,47.1,-0.44999999999999574
2012-06-15,48.15,1.0499999999999972
2012-06-16,0.0,-48.15
2012-06-17,0.0,0.0
2012-06-18,46.0,46.0
2012-06-19,45.8,-0.20000000000000284
2012-06-20,46.35,0.5500000000000043
2012-06-21,46.4,0.04999999999999716
2012-06-22,47.25,0.8500000000000014
2012-06-23,0.0,-47.25
2012-06-24,0.0,0.0
2012-06-25,46.8,46.8
2012-06-26,46.55,-0.25
2012-06-27,47.8,1.25
2012-06-28,47.55,-0.25
2012-06-29,49.95,2.4000000000000057
2012-06-30,0.0,-49.95
2012-07-01,0.0,0.0
2012-07-02,51.15,51.15
2012-07-03,51.9,0.75
2012-07-04,52.5,0.6000000000000014
2012-07-05,52.9,0.3999999999999986
2012-07-06,51.6,-1.2999999999999972
2012-07-07,0.0,-51.6
2012-07-08,0.0,0.0
2012-07-09,49.15,49.15
2012-07-10,50.3,1.1499999999999986
2012-07-11,51.4,1.1000000000000014
2012-07-12,51.15,-0.25
2012-07-13,50.25,-0.8999999999999986
2012-07-14,0.0,-50.25
2012-07-15,0.0,0.0
2012-07-16,48.75,48.75
2012-07-17,46.35,-2.3999999999999986
2012-07-18,46.0,-0.3500000000000014
2012-07-19,45.7,-0.29999999999999716
2012-07-20,45.45,-0.25
2012-07-21,0.0,-45.45
2012-07-22,0.0,0.0
2012-07-23,45.1,45.1
2012-07-24,45.1,0.0
2012-07-25,44.5,-0.6000000000000014
2012-07-26,42.45,-2.049999999999997
2012-07-27,41.8,-0.6500000000000057
2012-07-28,0.0,-41.8
2012-07-29,0.0,0.0
2012-07-30,43.0,43.0
2012-07-31,43.65,0.6499999999999986
2012-08-01,43.3,-0.3500000000000014
2012-08-02,43.3,0.0
2012-08-03,42.85,-0.44999999999999574
2012-08-04,0.0,-42.85
2012-08-05,0.0,0.0
2012-08-06,42.9,42.9
2012-08-07,43.2,0.30000000000000426
2012-08-08,42.65,-0.5500000000000043
2012-08-09,41.95,-0.6999999999999957
2012-08-10,41.55,-0.4000000000000057
2012-08-11,0.0,-41.55
2012-08-12,0.0,0.0
2012-08-13,42.35,42.35
2012-08-14,43.2,0.8500000000000014
2012-08-15,0.0,-43.2
2012-08-16,43.5,43.5
2012-08-17,42.05,-1.4500000000000028
2012-08-18,0.0,-42.05
2012-08-19,0.0,0.0
2012-08-20,0.0,0.0
2012-08-21,42.05,42.05
2012-08-22,41.8,-0.25
2012-08-23,40.9,-0.8999999999999986
2012-08-24,40.35,-0.5499999999999972
2012-08-25,0.0,-40.35
2012-08-26,0.0,0.0
2012-08-27,39.0,39.0
2012-08-28,38.5,-0.5
2012-08-29,37.7,-0.7999999999999972
2012-08-30,37.75,0.04999999999999716
2012-08-31,39.1,1.3500000000000014
2012-09-01,0.0,-39.1
2012-09-02,0.0,0.0
2012-09-03,40.2,40.2
2012-09-04,41.45,1.25
2012-09-05,41.55,0.09999999999999432
2012-09-06,42.05,0.5
2012-09-07,42.0,-0.04999999999999716
2012-09-08,40.95,-1.0499999999999972
2012-09-09,0.0,-40.95
2012-09-10,42.35,42.35
2012-09-11,42.7,0.3500000000000014
2012-09-12,42.25,-0.45000000000000284
2012-09-13,41.2,-1.0499999999999972
2012-09-14,43.15,1.9499999999999957
2012-09-15,0.0,-43.15
2012-09-16,0.0,0.0
2012-09-17,45.4,45.4
2012-09-18,46.1,0.7000000000000028
2012-09-19,0.0,-46.1
2012-09-20,44.65,44.65
2012-09-21,46.9,2.25
2012-09-22,0.0,-46.9
2012-09-23,0.0,0.0
2012-09-24,50.6,50.6
2012-09-25,51.15,0.5499999999999972
2012-09-26,50.9,-0.25
2012-09-27,52.7,1.8000000000000043
2012-09-28,52.85,0.14999999999999858
2012-09-29,0.0,-52.85
2012-09-30,0.0,0.0
2012-10-01,51.75,51.75
2012-10-02,0.0,-51.75
2012-10-03,52.65,52.65
2012-10-04,55.2,2.5500000000000043
2012-10-05,53.5,-1.7000000000000028
2012-10-06,0.0,-53.5
2012-10-07,0.0,0.0
2012-10-08,52.25,52.25
2012-10-09,51.75,-0.5
2012-10-10,49.55,-2.200000000000003
2012-10-11,50.4,0.8500000000000014
2012-10-12,50.5,0.10000000000000142
2012-10-13,0.0,-50.5
2012-10-14,0.0,0.0
2012-10-15,51.55,51.55
2012-10-16,49.55,-2.0
2012-10-17,49.15,-0.3999999999999986
2012-10-18,50.15,1.0
2012-10-19,48.95,-1.1999999999999957
2012-10-20,0.0,-48.95
2012-10-21,0.0,0.0
2012-10-22,48.2,48.2
2012-10-23,47.9,-0.30000000000000426
2012-10-24,0.0,-47.9
2012-10-25,47.9,47.9
2012-10-26,47.45,-0.44999999999999574
2012-10-27,0.0,-47.45
2012-10-28,0.0,0.0
2012-10-29,47.8,47.8
2012-10-30,47.85,0.05000000000000426
2012-10-31,48.15,0.29999999999999716
2012-11-01,49.35,1.2000000000000028
2012-11-02,49.45,0.10000000000000142
2012-11-03,0.0,-49.45
2012-11-04,0.0,0.0
2012-11-05,48.7,48.7
2012-11-06,49.65,0.9499999999999957
2012-11-07,49.95,0.30000000000000426
2012-11-08,49.25,-0.7000000000000028
2012-11-09,48.7,-0.5499999999999972
2012-11-10,0.0,-48.7
2012-11-11,0.0,0.0
2012-11-12,48.0,48.0
2012-11-13,48.2,0.20000000000000284
2012-11-14,0.0,-48.2
2012-11-15,48.45,48.45
2012-11-16,47.5,-0.9500000000000028
2012-11-17,0.0,-47.5
2012-11-18,0.0,0.0
2012-11-19,47.5,47.5
2012-11-20,46.9,-0.6000000000000014
2012-11-21,46.95,0.05000000000000426
2012-11-22,46.85,-0.10000000000000142
2012-11-23,46.7,-0.14999999999999858
2012-11-24,0.0,-46.7
2012-11-25,0.0,0.0
2012-11-26,47.1,47.1
2012-11-27,49.85,2.75
2012-11-28,0.0,-49.85
2012-11-29,50.8,50.8
2012-11-30,52.9,2.1000000000000014
2012-12-01,0.0,-52.9
2012-12-02,0.0,0.0
2012-12-03,54.4,54.4
2012-12-04,54.95,0.5500000000000043
2012-12-05,53.8,-1.1500000000000057
2012-12-06,57.55,3.75
2012-12-07,58.0,0.45000000000000284
2012-12-08,0.0,-58.0
2012-12-09,0.0,0.0
2012-12-10,60.8,60.8
2012-12-11,63.3,2.5
2012-12-12,63.1,-0.19999999999999574
2012-12-13,61.15,-1.9500000000000028
2012-12-14,61.3,0.14999999999999858
2012-12-15,0.0,-61.3
2012-12-16,0.0,0.0
2012-12-17,63.25,63.25
2012-12-18,64.25,1.0
2012-12-19,68.45,4.200000000000003
2012-12-20,65.4,-3.049999999999997
2012-12-21,61.05,-4.3500000000000085
2012-12-22,0.0,-61.05
2012-12-23,0.0,0.0
2012-12-24,61.15,61.15
2012-12-25,0.0,-61.15
2012-12-26,62.0,62.0
2012-12-27,62.45,0.45000000000000284
2012-12-28,61.85,-0.6000000000000014
2012-12-29,0.0,-61.85
2012-12-30,0.0,0.0
2012-12-31,61.7,61.7
2013-01-01,64.15,2.450000000000003
2013-01-02,63.7,-0.45000000000000284
2013-01-03,63.3,-0.4000000000000057
2013-01-04,62.65,-0.6499999999999986
2013-01-05,0.0,-62.65
2013-01-06,0.0,0.0
2013-01-07,65.05,65.05
2013-01-08,64.1,-0.9500000000000028
2013-01-09,63.85,-0.2499999999999929
2013-01-10,62.65,-1.2000000000000028
2013-01-11,61.65,-1.0
2013-01-12,0.0,-61.65
2013-01-13,0.0,0.0
2013-01-14,63.9,63.9
2013-01-15,65.4,1.500000000000007
2013-01-16,65.35,-0.05000000000001137
2013-01-17,65.25,-0.09999999999999432
2013-01-18,64.5,-0.75
2013-01-19,0.0,-64.5
2013-01-20,0.0,0.0
2013-01-21,67.85,67.85
2013-01-22,65.55,-2.299999999999997
2013-01-23,64.85,-0.7000000000000028
2013-01-24,61.95,-2.8999999999999915
2013-01-25,63.7,1.75
2013-01-26,0.0,-63.7
2013-01-27,0.0,0.0
2013-01-28,60.9,60.9
2013-01-29,59.8,-1.1000000000000014
2013-01-30,59.1,-0.6999999999999957
2013-01-31,60.85,1.75
2013-02-01,60.2,-0.6499999999999986
2013-02-02,0.0,-60.2
2013-02-03,0.0,0.0
2013-02-04,56.4,56.4
2013-02-05,56.6,0.20000000000000284
2013-02-06,56.8,0.19999999999999574
2013-02-07,57.5,0.7000000000000028
2013-02-08,56.85,-0.6499999999999986
2013-02-09,0.0,-56.85
2013-02-10,0.0,0.0
2013-02-11,56.75,56.75
2013-02-12,55.0,-1.75
2013-02-13,54.45,-0.5499999999999972
2013-02-14,52.4,-2.0500000000000043
2013-02-15,52.0,-0.3999999999999986
2013-02-16,0.0,-52.0
2013-02-17,0.0,0.0
2013-02-18,51.3,51.3
2013-02-19,51.4,0.10000000000000142
2013-02-20,51.3,-0.10000000000000142
2013-02-21,50.05,-1.25
2013-02-22,49.9,-0.14999999999999858
2013-02-23,0.0,-49.9
2013-02-24,0.0,0.0
2013-02-25,47.65,47.65
2013-02-26,46.5,-1.1499999999999986
2013-02-27,47.4,0.8999999999999986
2013-02-28,44.55,-2.8500000000000014
2013-03-01,45.15,0.6000000000000014
2013-03-02,0.0,-45.15
2013-03-03,0.0,0.0
2013-03-04,44.05,44.05
2013-03-05,46.35,2.3000000000000043
2013-03-06,47.75,1.3999999999999986
2013-03-07,48.4,0.6499999999999986
2013-03-08,50.6,2.200000000000003
